id,source,target,tweet_id,type
latashaglaser2EnigmaFund,latashaglaser2,EnigmaFund,1553021761339461633,retweet
leonidabaird16EnigmaFund,leonidabaird16,EnigmaFund,1552996387473719296,retweet
lorriderks10EnigmaFund,lorriderks10,EnigmaFund,1553835448757362688,retweet
marthayasutake6EnigmaFund,marthayasutake6,EnigmaFund,1550197090076299265,retweet
marthsingler5EnigmaFund,marthsingler5,EnigmaFund,1552915606839640064,retweet
norikokeane10EnigmaFund,norikokeane10,EnigmaFund,1553240716977082374,retweet
olympia52976029EnigmaFund,olympia52976029,EnigmaFund,1552572380651864064,retweet
richellexavier7EnigmaFund,richellexavier7,EnigmaFund,1548110220869611522,retweet
roseannepatte18EnigmaFund,roseannepatte18,EnigmaFund,1549934681428221957,retweet
scarlet18901279EnigmaFund,scarlet18901279,EnigmaFund,1552766067738648577,retweet
shondae96332458EnigmaFund,shondae96332458,EnigmaFund,1548688072635711490,retweet
tammonahan5EnigmaFund,tammonahan5,EnigmaFund,1549344841057837058,retweet
tangelahoursel6EnigmaFund,tangelahoursel6,EnigmaFund,1546998492878471168,retweet
tanisha60289251EnigmaFund,tanisha60289251,EnigmaFund,1552368183910203397,retweet
thaliag83331717EnigmaFund,thaliag83331717,EnigmaFund,1547369255544524803,retweet
versievartabe10EnigmaFund,versievartabe10,EnigmaFund,1546734594828816384,retweet
willena_paredesEnigmaFund,willena_paredes,EnigmaFund,1546234825899646979,retweet
zettamccune17EnigmaFund,zettamccune17,EnigmaFund,1545574392062689286,retweet
Stevens06337173EnoArt8,Stevens06337173,EnoArt8,1553240955230162944,retweet
xXTokyoXx2_EnoArt8,xXTokyoXx2_,EnoArt8,1553241455619178497,retweet
SaratogaIlichEosNFoundation,SaratogaIlich,EosNFoundation,1547047068388179968,quote
SaratogaIlichJustin_Bons,SaratogaIlich,Justin_Bons,1551007568054583297,quote
SaratogaIlichzerohedge,SaratogaIlich,zerohedge,1549420297866076160,quote
mspopokEphinyVega,mspopok,EphinyVega,1545578426987429889,retweet
mspopokgreggrunberg,mspopok,greggrunberg,1545578426987429889,quote
HoneyToken1EriVlc,HoneyToken1,EriVlc,1552443963092910080,quote
HoneyToken1elonmusk,HoneyToken1,elonmusk,1551664056234217472,quote
MeryemDanismannErkanTrukten,MeryemDanismann,ErkanTrukten,1549641954232864768,quote
MeryemDanismannTruktenOkumalar,MeryemDanismann,TruktenOkumalar,1549641954232864768,retweet
Erdal93290963ErkenHaberAjans,Erdal93290963,ErkenHaberAjans,1545899663697625089,retweet
_RidddleErkostee,_Ridddle,Erkostee,1553696844185739265,retweet
ELONgiveETHEusiNdugu,ELONgiveETH,EusiNdugu,1547579180874756102,quote
ELONgiveETHdejoymedia,ELONgiveETH,dejoymedia,1547523310652735489,quote
SpaceboyCSEvaFoxU,SpaceboyCS,EvaFoxU,1545559087018024961,retweet
Zahraa9527EvaFoxU,Zahraa9527,EvaFoxU,1553091880849743873,retweet
_SpaceSeXEvaFoxU,_SpaceSeX,EvaFoxU,1545559177648644101,retweet
hernandezfranciEvaFoxU,hernandezfranci,EvaFoxU,1545704408360620032,retweet
DEXTHEMUSICMANEvanKirstel,DEXTHEMUSICMAN,EvanKirstel,1546576477981925376,retweet
PeregrinoSienesEvanKirstel,PeregrinoSienes,EvanKirstel,1546690804223455232,retweet
papertrader626EvanKirstel,papertrader626,EvanKirstel,1546521547686510601,retweet
soca2k2EvanKirstel,soca2k2,EvanKirstel,1547286999765172224,retweet
jackyjagu0510ExSecular,jackyjagu0510,ExSecular,1545599311266066432,retweet
stevemessinaExhumeFredTrump,stevemessina,ExhumeFredTrump,1549591204416802816,retweet
BaldaranzaExplorerLento,Baldaranza,ExplorerLento,1545715058923245568,retweet
Dorian221190ExplorerLento,Dorian221190,ExplorerLento,1545768447396675584,retweet
domenico_damoreExplorerLento,domenico_damore,ExplorerLento,1545937060934082560,retweet
tangoverotwitExplorerLento,tangoverotwit,ExplorerLento,1545817071950389254,retweet
IndianExpressExpressTechie,IndianExpress,ExpressTechie,1548161385074675713,retweet
neeraj_jaitlyExpressTechie,neeraj_jaitly,ExpressTechie,1546710074928037888,retweet
DogElonMartienExtratension,DogElonMartien,Extratension,1550098177063362560,retweet
Raymond24434190Extratension,Raymond24434190,Extratension,1549942640124121088,retweet
DanielBread4Ezebunwa18,DanielBread4,Ezebunwa18,1553578349225824256,retweet
PaddyRawEzebunwa18,PaddyRaw,Ezebunwa18,1553581577166327808,retweet
ZuchimizEzebunwa18,Zuchimiz,Ezebunwa18,1553574424217092098,retweet
chiro_okaEzebunwa18,chiro_oka,Ezebunwa18,1553577488969879552,retweet
cimbomizm49EzelTR10,cimbomizm49,EzelTR10,1545773078726287360,quote
mrazarny123FMADVOCATE1,mrazarny123,FMADVOCATE1,1545791729978286081,retweet
mrazarny123LENSPITCHS,mrazarny123,LENSPITCHS,1545791740463939587,retweet
one082791FMADVOCATE1,one082791,FMADVOCATE1,1545678531170107393,retweet
Incrementallog1FMnews_,Incrementallog1,FMnews_,1546955920642654211,quote
TheresaTony3FXMAG_Espana,TheresaTony3,FXMAG_Espana,1546402618196606984,retweet
BotRaj1Fabriziobustama,BotRaj1,Fabriziobustama,1547418128388325377,retweet
BotRaj1VeilleCyber3,BotRaj1,VeilleCyber3,1554012495358173185,retweet
BotRaj1digitalhealthxx,BotRaj1,digitalhealthxx,1553931861956743169,retweet
BotRaj1stratorob,BotRaj1,stratorob,1553931861956743169,quote
FabriziobustamaPawlowskiMario,Fabriziobustama,PawlowskiMario,1546306925129777152,retweet
Ym78200Fabriziobustama,Ym78200,Fabriziobustama,1546760305061101569,retweet
postoff25Fabriziobustama,postoff25,Fabriziobustama,1549805482205904897,retweet
helenmagFaceOfBlackUSA,helenmag,FaceOfBlackUSA,1547018519442821122,retweet
PowercutMusicFactsWOW1,PowercutMusic,FactsWOW1,1556571071545065472,retweet
machoo_217FahadiOo,machoo_217,FahadiOo,1550026138247958528,retweet
kiki_martinez87FarzadAhangi,kiki_martinez87,FarzadAhangi,1549140953851518976,retweet
kiki_martinez87MemeDogecoin,kiki_martinez87,MemeDogecoin,1556712902765080581,retweet
kiki_martinez87TiwariAshram,kiki_martinez87,TiwariAshram,1556335899432013825,retweet
kiki_martinez87UpdateRail,kiki_martinez87,UpdateRail,1546131967711727617,retweet
kiki_martinez87djdoge69,kiki_martinez87,djdoge69,1551923834286129153,retweet
kiki_martinez87dogeordie69420,kiki_martinez87,dogeordie69420,1547054384915161088,retweet
kiki_martinez87mrmikelerro,kiki_martinez87,mrmikelerro,1548374946883153920,retweet
kiki_martinez87mylilpwnyz,kiki_martinez87,mylilpwnyz,1548519004830019584,retweet
kiki_martinez87MedicineManWalk,kiki_martinez87,MedicineManWalk,1554243103237627904,retweet
occupymars42069FarzadAhangi,occupymars42069,FarzadAhangi,1549139132705898497,retweet
occupymars42069sir_cheems,occupymars42069,sir_cheems,1547319893594447872,retweet
occupymars42069EvaFoxU,occupymars42069,EvaFoxU,1555343256174706690,retweet
kamaltalwar79FastBrainDay,kamaltalwar79,FastBrainDay,1549619231616282625,retweet
BegalliSabrinaFelyorfelix,BegalliSabrina,Felyorfelix,1549006256739942400,retweet
Youngswag211Ferasawadi,Youngswag211,Ferasawadi,1551323471694684163,retweet
Devil47690052Fight4Right81,Devil47690052,Fight4Right81,1545699633145741312,retweet
RajNgcFight4Right81,RajNgc,Fight4Right81,1545706446364770304,retweet
Ramps84Fight4Right81,Ramps84,Fight4Right81,1545696371235487744,retweet
Sunny270701Fight4Right81,Sunny270701,Fight4Right81,1545641707286446080,retweet
athadu90707165Fight4Right81,athadu90707165,Fight4Right81,1545811115614949377,retweet
facethebrutesFight4Right81,facethebrutes,Fight4Right81,1545670776719675392,retweet
piyush0714Fight4Right81,piyush0714,Fight4Right81,1546365834984992768,retweet
sunnysoni879Fight4Right81,sunnysoni879,Fight4Right81,1545635761864986624,retweet
DrDefiologyFinBites_in,DrDefiology,FinBites_in,1547801278046040069,retweet
ArefAssadi1981FlokiMarvin,ArefAssadi1981,FlokiMarvin,1552218573476663296,quote
ArefAssadi1981TFlokiMarvin,ArefAssadi1981T,FlokiMarvin,1551757436595339264,quote
Behnam77850722FlokiMarvin,Behnam77850722,FlokiMarvin,1548536367579283459,quote
Dilan18923552FlokiMarvin,Dilan18923552,FlokiMarvin,1551956717654638592,quote
Dilan18923552LADY__FRNZ,Dilan18923552,LADY__FRNZ,1547256982414958601,quote
Dilan18923552WhaleEverything,Dilan18923552,WhaleEverything,1547635386205081604,quote
Dilan18923552davidgokhshtein,Dilan18923552,davidgokhshtein,1547276486754828288,quote
Dilan18923552gate_io,Dilan18923552,gate_io,1547501748134215680,quote
Ebisheksgiyer21FlokiMarvin,Ebisheksgiyer21,FlokiMarvin,1552337497094590464,quote
Ebisheksgiyer21davidgokhshtein,Ebisheksgiyer21,davidgokhshtein,1549803187477045248,quote
GoldaranBmwFlokiMarvin,GoldaranBmw,FlokiMarvin,1546563368261140480,quote
Helia25399085FlokiMarvin,Helia25399085,FlokiMarvin,1550866977064878081,quote
Helia41619949FlokiMarvin,Helia41619949,FlokiMarvin,1550889562133725186,quote
Helia48508629FlokiMarvin,Helia48508629,FlokiMarvin,1550528139792912384,quote
Helia48508629LADY__FRNZ,Helia48508629,LADY__FRNZ,1549431033178869760,quote
Helia48508629OfficialTravlad,Helia48508629,OfficialTravlad,1550563019217928202,quote
Helia48508629WhaleEverything,Helia48508629,WhaleEverything,1550526795535237122,quote
Helia48508629cryptojack,Helia48508629,cryptojack,1550381631902457857,quote
Helia48508629elonmusk,Helia48508629,elonmusk,1550561338115620864,quote
Helia48508629sof1azara03,Helia48508629,sof1azara03,1550401916831678465,quote
Hemmatii63FlokiMarvin,Hemmatii63,FlokiMarvin,1552403071392747520,quote
HoHOHO_FanFlokiMarvin,HoHOHO_Fan,FlokiMarvin,1546871147542847494,quote
HoHOHO_Fandavidgokhshtein,HoHOHO_Fan,davidgokhshtein,1549514299772641280,quote
HoHOHO_Fanrovercrc,HoHOHO_Fan,rovercrc,1550566659877994496,quote
KhanoomNinaFlokiMarvin,KhanoomNina,FlokiMarvin,1553258317564334080,quote
Khatere_eFlokiMarvin,Khatere_e,FlokiMarvin,1551496884757356544,quote
Khatere_ePPathole,Khatere_e,PPathole,1554000882999631873,quote
LADY__FRNZFlokiMarvin,LADY__FRNZ,FlokiMarvin,1553260509511749634,quote
LADY__FRNZSkynet90423982,LADY__FRNZ,Skynet90423982,1552909474393952256,quote
MeysamN20022FlokiMarvin,MeysamN20022,FlokiMarvin,1552036155230765057,quote
Morteza17kananiFlokiMarvin,Morteza17kanani,FlokiMarvin,1545701187135102978,quote
Nazli_kizzzFlokiMarvin,Nazli_kizzz,FlokiMarvin,1552335710773985287,quote
Nazli_kizzzSkynet90423982,Nazli_kizzz,Skynet90423982,1553404517160558592,quote
Nazli_kizzzbinance,Nazli_kizzz,binance,1555980058048843777,quote
Nazli_kizzzrovercrc,Nazli_kizzz,rovercrc,1554485806206681090,quote
NguyenDoan47FlokiMarvin,NguyenDoan47,FlokiMarvin,1549293945695326209,quote
NguyenDoan47Imovofficial,NguyenDoan47,Imovofficial,1553597124209565696,quote
Parvane25870236FlokiMarvin,Parvane25870236,FlokiMarvin,1550848783444889600,quote
Parvane67128539FlokiMarvin,Parvane67128539,FlokiMarvin,1550928719337951232,quote
REZAALFA_FSSFlokiMarvin,REZAALFA_FSS,FlokiMarvin,1552908277268242435,quote
REZAHOLDER1FlokiMarvin,REZAHOLDER1,FlokiMarvin,1546780059012325383,quote
REZAHOLDER5FlokiMarvin,REZAHOLDER5,FlokiMarvin,1546449160706166787,quote
Rozitaa13FlokiMarvin,Rozitaa13,FlokiMarvin,1546434753280221185,quote
Saahar28320577FlokiMarvin,Saahar28320577,FlokiMarvin,1545727626765008896,quote
Saahar28320577Saharr93224432,Saahar28320577,Saharr93224432,1545727626765008896,retweet
Sadegh6680FlokiMarvin,Sadegh6680,FlokiMarvin,1551861903944781824,quote
Sadegh6680mohamadir101,Sadegh6680,mohamadir101,1547917140241502212,retweet
Sahar01340020FlokiMarvin,Sahar01340020,FlokiMarvin,1551858902282768384,quote
Sahar44558903FlokiMarvin,Sahar44558903,FlokiMarvin,1547835665466814471,quote
Saharr93224432FlokiMarvin,Saharr93224432,FlokiMarvin,1545721873077608448,quote
Saharr93224432Hemmatii63,Saharr93224432,Hemmatii63,1546186667752673283,quote
SajjadIzadi7FlokiMarvin,SajjadIzadi7,FlokiMarvin,1551347332666507267,quote
Samine06953211FlokiMarvin,Samine06953211,FlokiMarvin,1547599107996274692,quote
Samine06953211WhaleEverything,Samine06953211,WhaleEverything,1547592845061525504,quote
Samine19242764FlokiMarvin,Samine19242764,FlokiMarvin,1548529657535930368,quote
Samine49809461FlokiMarvin,Samine49809461,FlokiMarvin,1550893293407461376,quote
Samine66165605FlokiMarvin,Samine66165605,FlokiMarvin,1549792248761618437,quote
SantaFlokiFan2FlokiMarvin,SantaFlokiFan2,FlokiMarvin,1551999137394065408,quote
SantaFlokiFan2MrBigWhaleREAL,SantaFlokiFan2,MrBigWhaleREAL,1552646372372799490,quote
Sepi56303321FlokiMarvin,Sepi56303321,FlokiMarvin,1545721679216877570,quote
Sevgi93511FlokiMarvin,Sevgi93511,FlokiMarvin,1545856372583153666,quote
Snz_gfpFlokiMarvin,Snz_gfp,FlokiMarvin,1545730025105899520,quote
SophieosfFlokiMarvin,Sophieosf,FlokiMarvin,1550471448346730497,quote
StarlinkInuFanFlokiMarvin,StarlinkInuFan,FlokiMarvin,1545623712434720768,quote
StarlinkInuFanelonmusk,StarlinkInuFan,elonmusk,1550823247658221570,quote
alyssagiirlFlokiMarvin,alyssagiirl,FlokiMarvin,1550849885699702789,quote
aytamgoldaranFlokiMarvin,aytamgoldaran,FlokiMarvin,1545712703846711296,quote
batman_zdFlokiMarvin,batman_zd,FlokiMarvin,1552540055993847809,quote
elii_nazzFlokiMarvin,elii_nazz,FlokiMarvin,1554547482612334592,quote
esmaeill_abkFlokiMarvin,esmaeill_abk,FlokiMarvin,1551840428462407680,quote
esmaeill_abkHemmatii63,esmaeill_abk,Hemmatii63,1548660877196410882,quote
esmaeill_abkWatcherGuru,esmaeill_abk,WatcherGuru,1549096347420094464,quote
esmaeill_abkWhaleEverything,esmaeill_abk,WhaleEverything,1549098497860718593,quote
flokimarvin_fanFlokiMarvin,flokimarvin_fan,FlokiMarvin,1551465426022027265,quote
ilayda81150931FlokiMarvin,ilayda81150931,FlokiMarvin,1551845142432292864,quote
jfarhad383FlokiMarvin,jfarhad383,FlokiMarvin,1553428501012807681,quote
juddy_abbott18FlokiMarvin,juddy_abbott18,FlokiMarvin,1551497242112049152,quote
juddy_abbott18WhaleEverything,juddy_abbott18,WhaleEverything,1550526381133598721,quote
juliaqueen200FlokiMarvin,juliaqueen200,FlokiMarvin,1552035094503866376,quote
love_teamworkFlokiMarvin,love_teamwork,FlokiMarvin,1552908025836486658,quote
merve302203FlokiMarvin,merve302203,FlokiMarvin,1551465892621549576,quote
miladhaggi2FlokiMarvin,miladhaggi2,FlokiMarvin,1545771926970318849,quote
mswd71578714FlokiMarvin,mswd71578714,FlokiMarvin,1545718082609496068,quote
parvaneh113FlokiMarvin,parvaneh113,FlokiMarvin,1550038982863585280,quote
parvaneh32FlokiMarvin,parvaneh32,FlokiMarvin,1550529214813679616,quote
parvaneh42FlokiMarvin,parvaneh42,FlokiMarvin,1551095227720646658,quote
parvaneh532FlokiMarvin,parvaneh532,FlokiMarvin,1550794535143280641,quote
parvaneh532cz_binance,parvaneh532,cz_binance,1550745101516779520,quote
rezaholder4FlokiMarvin,rezaholder4,FlokiMarvin,1552001004475916289,quote
rezaholder4elonmusk,rezaholder4,elonmusk,1549103726044102658,quote
saeid99305304FlokiMarvin,saeid99305304,FlokiMarvin,1546091032160370688,quote
shahla_ayFlokiMarvin,shahla_ay,FlokiMarvin,1546607972142415875,quote
tabr93013FlokiMarvin,tabr93013,FlokiMarvin,1545715837419536384,quote
tbz_v_m94FlokiMarvin,tbz_v_m94,FlokiMarvin,1552273395575840771,quote
tbz_v_m94Hemmati25,tbz_v_m94,Hemmati25,1553509816814997504,quote
tbz_v_m94Hemmatii63,tbz_v_m94,Hemmatii63,1552273395575840771,retweet
BerthaJenny4FlokitoValhalla,BerthaJenny4,FlokitoValhalla,1546489823233540100,retweet
LUPIN197133FlokitoValhalla,LUPIN197133,FlokitoValhalla,1546244090270195714,retweet
duongvo92FlokitoValhalla,duongvo92,FlokitoValhalla,1546371739743309824,retweet
tranthu10030662FlokitoValhalla,tranthu10030662,FlokitoValhalla,1546212408598728704,retweet
tranthu10030662cz_binance,tranthu10030662,cz_binance,1548003812601761792,quote
TZlatonFollow_therader,TZlaton,Follow_therader,1550511074440404992,retweet
Oguzhan4128ForAnaliz,Oguzhan4128,ForAnaliz,1550550618317668352,retweet
ibrhm0172ForAnaliz,ibrhm0172,ForAnaliz,1553295213149429760,retweet
Eojaa_Forbes,Eojaa_,Forbes,1546400220745011200,retweet
Jitendr07778918Forbes,Jitendr07778918,Forbes,1546880193801109505,quote
Lil_HoszyHQ_Forbes,Lil_HoszyHQ_,Forbes,1546359151797932034,retweet
OlayioyeferanmiForbes,Olayioyeferanmi,Forbes,1546287810453307393,retweet
PeaceMonger143Forbes,PeaceMonger143,Forbes,1551298953890746368,quote
bizzleosikoyaForbes,bizzleosikoya,Forbes,1546287388506394624,retweet
georgeoketch12Forbes,georgeoketch12,Forbes,1545660213381963782,retweet
jamesjrtristanForbes,jamesjrtristan,Forbes,1546346499675754497,retweet
manojku0070Forbes,manojku0070,Forbes,1546311239394963459,retweet
OmarKhaledElmorForbes_MENA_,OmarKhaledElmor,Forbes_MENA_,1551583623400259584,retweet
GeorgeHHowellS1FoxNews,GeorgeHHowellS1,FoxNews,1551058343032143873,quote
GeorgeHHowellS1Georgia90406563,GeorgeHHowellS1,Georgia90406563,1551058343032143873,retweet
Roger_HighlifeFoxNews,Roger_Highlife,FoxNews,1547522434005250048,quote
WellingtonsnrFoxNews,Wellingtonsnr,FoxNews,1552188603526254592,quote
mackyrathouseFoxNews,mackyrathouse,FoxNews,1549543368400592896,quote
BGosztolaFoxx1f,BGosztola,Foxx1f,1549407971628556288,retweet
MissioneStartupFra7russo,MissioneStartup,Fra7russo,1545580935147655169,retweet
cavalierebianc5Franciscovota,cavalierebianc5,Franciscovota,1545916436266340353,retweet
cavalierebianc5GiancarloDeRisi,cavalierebianc5,GiancarloDeRisi,1545560639757815808,retweet
DorotheaBlevi11FrankSiedler,DorotheaBlevi11,FrankSiedler,1551839085458759683,quote
EnglishLongbow1Freedom41020,EnglishLongbow1,Freedom41020,1545763716234444802,retweet
chpoules221Fucknews_France,chpoules221,Fucknews_France,1547565090521563138,retweet
Crypt0Hustl3rFunnyDonald45,Crypt0Hustl3r,FunnyDonald45,1553406305183956992,retweet
Crypt0Hustl3rTHEWillWallace1,Crypt0Hustl3r,THEWillWallace1,1553406305183956992,quote
FunnyDonald45THEWillWallace1,FunnyDonald45,THEWillWallace1,1553059975571939329,quote
Johnnycinco723FunnyDonald45,Johnnycinco723,FunnyDonald45,1553063265218940928,retweet
Johnnycinco723Princesinghmech,Johnnycinco723,Princesinghmech,1550563340895760384,retweet
Johnnycinco723THEWillWallace1,Johnnycinco723,THEWillWallace1,1553063265218940928,quote
MelihUnifriendsFutureistody,MelihUnifriends,Futureistody,1548621175139483648,retweet
alexisym989GEMShortStuff,alexisym989,GEMShortStuff,1550322899063537664,retweet
GEMShortStuffmonkeyboy1966,GEMShortStuff,monkeyboy1966,1550786278148681729,quote
Gh83971920GHosein33,Gh83971920,GHosein33,1551065607964991489,retweet
Frew502GI_LegendsClub_,Frew502,GI_LegendsClub_,1545900643466223616,retweet
helisa_isGOPChairwoman,helisa_is,GOPChairwoman,1553756146619514880,quote
AmberSoSassyGOTCITYTEA,AmberSoSassy,GOTCITYTEA,1547083199796416513,retweet
None432111GOTCITYTEA,None432111,GOTCITYTEA,1547049513667309568,retweet
frmefrmmyslfGOTCITYTEA,frmefrmmyslf,GOTCITYTEA,1547073862017359872,retweet
GENTLEMAL_CLUBGala_Airdrops,GENTLEMAL_CLUB,Gala_Airdrops,1547745188059066373,quote
boblikesdrumsGamma_Monkey,boblikesdrums,Gamma_Monkey,1546475826404810754,retweet
srlaserfilmsGarryJGray,srlaserfilms,GarryJGray,1545629669613096966,retweet
vishal1985_08GeetikaAMS,vishal1985_08,GeetikaAMS,1549241197289476096,retweet
GemsProspectorelonmusk,GemsProspector,elonmusk,1546511717424926729,quote
cryptodegen100GemsProspector,cryptodegen100,GemsProspector,1546517593275727872,retweet
cryptodegen100elonmusk,cryptodegen100,elonmusk,1546517593275727872,quote
Artemizia_123GenUwhine,Artemizia_123,GenUwhine,1553512761245798400,retweet
AnOpChileGenXIsNotWoke,AnOpChile,GenXIsNotWoke,1546680802456440832,retweet
AnOpChileTedNugent,AnOpChile,TedNugent,1546680802456440832,quote
DavidUdaleGenXIsNotWoke,DavidUdale,GenXIsNotWoke,1549942299148406785,retweet
GreenNewDeal_EUGenXIsNotWoke,GreenNewDeal_EU,GenXIsNotWoke,1553747348660043776,retweet
MrNice1000GenXIsNotWoke,MrNice1000,GenXIsNotWoke,1553204324280541184,retweet
idek3339GenXIsNotWoke,idek3339,GenXIsNotWoke,1553742316745244672,retweet
TwittterCircleGenerationDoge,TwittterCircle,GenerationDoge,1547409481423896576,retweet
RMechefskeGeorgia89773296,RMechefske,Georgia89773296,1548305286191976449,retweet
01302190463MiGerhardHacher,01302190463Mi,GerhardHacher,1548607088993390592,quote
2lavloGerhardHacher,2lavlo,GerhardHacher,1547472724381290496,quote
50salenaGerhardHacher,50salena,GerhardHacher,1548232336323424258,quote
86DazelGerhardHacher,86Dazel,GerhardHacher,1548683450080796674,quote
9angel952GerhardHacher,9angel952,GerhardHacher,1548684662259826688,quote
ANTBOOGIE42GerhardHacher,ANTBOOGIE42,GerhardHacher,1547935895084359681,quote
Ahmed16064577GerhardHacher,Ahmed16064577,GerhardHacher,1547600800385380353,quote
Ahmed786876GerhardHacher,Ahmed786876,GerhardHacher,1547569557014843393,quote
AinaMalik321GerhardHacher,AinaMalik321,GerhardHacher,1548683067161776128,quote
AjinelEstherGerhardHacher,AjinelEsther,GerhardHacher,1547766687230922757,quote
AlaminKakaGerhardHacher,AlaminKaka,GerhardHacher,1548657124556689408,quote
AmenjCryptoGerhardHacher,AmenjCrypto,GerhardHacher,1548555671016075264,quote
